id	gene	flag	first_pos	second_pos	length	quality	essentiel
ECK3980-JW3952	htrC	163	4179667	4180233	616	50M	False
ECK3979-JW3951	rpoC	161	4175231	4179481	4300	50M	True
ECK3978-JW3950	rpoB	161	4171126	4175181	4105	50M	True
ECK3977-JW3949	rplL	163	4170441	4170833	442	50M	True
ECK3976-JW3948	rplJ	163	4169877	4170401	574	50M	True
ECK3975-JW3947	rplA	163	4168760	4169491	781	50M	False
ECK3974-JW3946	rplK	163	4168328	4168783	505	50M	False
ECK3973-JW3945	nusG	163	4167624	4168196	622	50M	True
ECK3972-JW3944	secE	163	4167239	4167649	460	50M	True
ECK3971-JW3943	tufB	163	4165825	4167036	1261	50M	False
ECK3966-JW3942	coaA	163	4163975	4164952	1027	50M	False
ECK3965-JW3941	birA	163	4162966	4163955	1039	50M	True
ECK3964-JW3940	murB	163	4161938	4162993	1105	50M	True
ECK3959-JW5550	murI	163	4155309	4156193	934	50M	True
ECK3958-JW3938	btuB	163	4153520	4155391	1921	50M	False
ECK3957-JW3937	trmA	163	4152069	4153196	1177	50M	False
ECK3956-JW3936	yijD	163	4151652	4152038	436	50M	False
ECK3955-JW3935	fabR	163	4150948	4151679	781	50M	False
ECK3954-JW5551	sthA	163	4149289	4150716	1477	50M	False
ECK3953-JW3933	oxyR	163	4148371	4149315	994	50M	False
none-JW5552	none	163	4148115	4148246	181	50M	False
ECK3951-JW3932	argH	163	4146731	4148131	1450	50M	False
ECK3950-JW5553	argB	163	4145897	4146697	850	50M	False
ECK3949-JW3930	argC	163	4144882	4145913	1081	50M	False
ECK3948-JW3929	argE	163	4143595	4144773	1228	50M	False
none-JW5554	none	163	4143215	4143544	379	50M	False
ECK3947-JW3928	ppc	163	4140346	4143024	2728	50M	False
ECK3946-JW3927	yijP	163	4138431	4140191	1810	50M	False
ECK3945-JW3926	yijO	163	4137365	4138243	928	50M	False
ECK3944-JW3925	frwD	163	4137019	4137387	418	50M	False
ECK3943-JW3924	pflC	163	4136139	4137044	955	50M	False
ECK3942-JW3923	pflD	163	4133876	4136200	2374	50M	False
ECK3941-JW3922	frwB	163	4133505	4133852	397	50M	False
ECK3940-JW3921	frwC	163	4132411	4133517	1156	50M	False
ECK3939-JW5555	ptsA	163	4129619	4132147	2578	50M	False
ECK3938-JW3918	fsaB	163	4128945	4129634	739	50M	False
ECK3937-JW5556	gldA	163	4127831	4128961	1180	50M	False
ECK3936-JW3916	yijF	163	4126939	4127583	694	50M	False
ECK3935-JW5557	yijE	163	4125989	4126921	982	50M	False
ECK3934-JW3914	katG	163	4123716	4125923	2257	50M	False
ECK3933-JW3913	metF	163	4122497	4123414	967	50M	False
ECK3932-JW3911	metL	163	4119716	4122175	2509	50M	False
ECK3931-JW3910	metB	163	4118553	4119740	1237	50M	False
ECK3930-JW3909	metJ	163	4117977	4118321	394	50M	False
ECK3929-JW3908	yiiX	163	4117185	4117820	685	50M	False
ECK3928-JW3907	rpmE	163	4116894	4117133	289	50M	False
ECK3927-JW3906	priA	163	4114511	4116736	2275	50M	False
ECK3926-JW3905	cytR	163	4113330	4114382	1102	50M	False
ECK3925-JW3904	ftsN	163	4112279	4113265	1036	50M	True
ECK3924-JW3903	hslV	163	4111656	4112213	607	50M	False
ECK3923-JW3902	hslU	163	4110315	4111673	1408	50M	False
ECK3922-JW3901	menA	163	4109322	4110275	1003	50M	False
ECK3921-JW3900	rraA	163	4108744	4109256	562	50M	False
ECK3920-JW3899	yiiU	163	4108396	4108668	322	50M	False
ECK3919-JW3898	glpF	163	4107144	4108016	922	50M	False
ECK3918-JW3897	glpK	163	4105613	4107148	1585	50M	False
ECK3917-JW3896	glpX	163	4104468	4105505	1087	50M	False
ECK3916-JW3895	fpr	163	4103625	4104398	823	50M	False
ECK3915-JW3894	yiiT	163	4103174	4103629	505	50M	False
ECK3914-JW3893	yiiS	163	4102848	4103174	376	50M	False
ECK3913-JW3892	yiiR	163	4102196	4102663	517	50M	False
ECK3912-JW3891	yiiQ	163	4101514	4102140	676	50M	False
ECK3911-JW3890	tpiA	163	4100639	4101433	844	50M	False
ECK3910-JW3889	cdh	163	4099811	4100593	832	50M	False
ECK3909-JW3888	sbp	163	4098715	4099731	1066	50M	False
ECK3908-JW3887	pfkA	163	4097433	4098422	1039	50M	False
ECK3907-JW3886	fieF	163	4096350	4097279	979	50M	False
ECK3906-JW5558	cpxP	163	4095701	4096228	577	50M	False
ECK3905-JW3883	cpxR	163	4094871	4095596	775	50M	False
ECK3904-JW3882	cpxA	163	4093501	4094901	1450	50M	False
ECK3903-JW5559	yiiM	163	4092703	4093404	751	50M	False
ECK3902-JW5560	kdgT	163	4091571	4092581	1060	50M	False
ECK3901-JW3879	sodA	163	4090691	4091338	697	50M	False
ECK3900-JW3878	rhaT	163	4089390	4090451	1111	50M	False
ECK3899-JW3877	rhaR	163	4088437	4089402	1015	50M	False
ECK3898-JW3876	rhaS	163	4087617	4088480	913	50M	False
ECK3894-JW3872	yiiL	163	4086455	4086796	391	50M	False
ECK3893-JW3871	frvA	163	4085708	4086181	523	50M	False
ECK3892-JW5562	frvB	163	4084246	4085724	1528	50M	False
ECK3891-JW3869	frvX	163	4083186	4084283	1147	50M	False
ECK3890-JW3868	frvR	163	4081439	4083213	1824	16M1I33M	False
ECK3889-JW3867	yiiG	163	4080315	4081397	1132	50M	False
ECK3888-JW3866	fdhD	163	4079329	4080189	910	50M	False
ECK3887-JW3865	fdoG	163	4076103	4079180	3127	50M	False
ECK3886-JW3864	fdoH	163	4075188	4076117	979	50M	False
ECK3885-JW3863	fdoI	163	4074556	4075218	712	50M	False
ECK3884-JW3862	fdhE	163	4073630	4074586	1006	50M	False
ECK3883-JW5563	yiiF	163	4073064	4073309	295	50M	False
ECK3882-JW5929	yiiE	163	4072610	4072849	289	50M	False
none-JW5565	none	163	4072162	4072296	184	50M	False
ECK3881-JW3859	yiiD	163	4070762	4071778	1066	50M	False
ECK3880-JW3858	dtd	163	4070328	4070792	514	50M	False
ECK3879-JW3857	rbn	163	4069459	4070358	949	50M	False
ECK3878-JW5566	yihX	163	4068866	4069492	676	50M	False
ECK3877-JW5567	yihW	163	4067982	4068794	862	50M	False
ECK3876-JW5568	yihV	163	4067052	4067975	973	50M	False
ECK3875-JW3853	yihU	163	4066006	4066929	973	50M	False
ECK3874-JW3852	yihT	163	4065104	4066009	955	50M	False
ECK3873-JW5569	yihS	163	4063846	4065114	1318	50M	False
ECK3872-JW3850	yihR	163	4062806	4063759	1003	50M	False
ECK3871-JW3849	yihQ	163	4060571	4062634	2113	50M	False
ECK3870-JW3848	yihP	163	4059140	4060573	1483	50M	False
ECK3869-JW5852	yihO	163	4057694	4059130	1486	50M	False
ECK3868-JW3846	ompL	163	4056934	4057653	769	50M	False
ECK3867-JW3845	yihN	163	4055560	4056852	1342	50M	False
ECK3866-JW3844	yihM	163	4054478	4055485	1057	50M	False
ECK3865-JW3843	yihL	163	4053760	4054497	787	50M	False
ECK3864-JW5571	bipA	163	4051720	4053570	1900	50M	False
ECK3863-JW3841	glnA	163	4049956	4051392	1486	50M	False
ECK3862-JW3840	glnL	163	4048621	4049697	1126	50M	False
ECK3861-JW3839	glnG	163	4047200	4048636	1486	50M	False
none-JW5572	none	163	4046978	4047115	187	50M	False
ECK3860-JW3838	hemN	163	4045358	4046758	1450	50M	False
ECK3859-JW3837	yihI	163	4044660	4045196	586	50M	False
ECK3857-JW5930	yihA	163	4043464	4044123	709	50M	True
ECK3855-JW3835	polA	163	4040279	4043092	2863	50M	False
ECK3854-JW3834	yihG	163	4039001	4039960	1009	50M	False
ECK3853-JW5574	yihF	163	4037512	4038969	1507	50M	False
ECK3852-JW3832	dsbA	163	4036731	4037384	703	50M	False
ECK3851-JW3831	yihE	163	4035729	4036741	1062	10M1I39M	False
ECK3850-JW3830	yihD	163	4035382	4035678	346	50M	False
ECK3849-JW3829	mobA	163	4034746	4035357	661	50M	False
ECK3848-JW5575	mobB	163	4034237	4034776	589	50M	False
ECK3842-JW3827	hemG	163	4027921	4028493	622	50M	True
ECK3841-JW5576	trkH	163	4026458	4027936	1528	50M	False
ECK3840-JW5577	yigZ	163	4025802	4026446	694	50M	False
ECK3839-JW3823	pepQ	163	4024474	4025832	1408	50M	False
ECK3838-JW3822	fadB	163	4022113	4024329	2266	50M	False
ECK3837-JW5578	fadA	163	4020940	4022130	1240	50M	False
ECK3836-JW3820	fre	163	4019840	4020568	778	50M	False
ECK3835-JW3819	ubiD	163	4018301	4019821	1570	50M	True
ECK3834-JW3818	rfaH	163	4017664	4018179	565	50M	False
ECK3833-JW5931	tatD	163	4016855	4017676	871	50M	False
ECK3832-JW3815	tatC	163	4016049	4016852	853	50M	False
ECK3831-JW5580	tatB	163	4015531	4016073	592	50M	False
ECK3830-JW3813	tatA	163	4015258	4015554	346	50M	False
ECK3829-JW3812	ubiB	163	4013542	4015206	1714	50M	True
ECK3828-JW3811	yigP	163	4012937	4013569	682	50M	True
ECK3827-JW5581	ubiE	163	4012168	4012950	832	50M	False
ECK3826-JW3809	rmuC	163	4010646	4012100	1504	50M	False
ECK3825-JW3808	udp	163	4009744	4010532	838	50M	False
ECK3824-JW5853	ysgA	163	4008685	4009527	892	50M	False
ECK3823-JW3805	metE	163	4006366	4008654	2338	50M	False
ECK3822-JW3804	metR	163	4005194	4006174	1030	50M	False
ECK3821-JW3803	yigM	163	4004389	4005315	976	50M	False
ECK3820-JW5854	yigL	163	4003396	4004340	994	50M	False
ECK3819-JW5584	pldB	163	4002483	4003532	1099	50M	False
ECK3818-JW5585	rhtB	163	4001770	4002417	697	50M	False
ECK3817-JW5586	rhtC	163	4001070	4001717	697	50M	False
ECK3816-JW5855	recQ	163	3999171	4001033	1912	50M	False
ECK3815-JW3794	pldA	163	3998175	3999071	946	50M	False
ECK3814-JW5588	yigI	163	3997561	3998055	544	50M	False
ECK3813-JW5589	rarD	163	3996619	3997536	967	50M	False
ECK3812-JW5590	yigG	163	3996144	3996551	457	50M	False
ECK3811-JW3790	yigF	163	3995750	3996157	457	50M	False
ECK3810-JW3789	corA	163	3994739	3995716	1027	50M	False
ECK3809-JW5591	yigE	163	3993623	3994414	841	50M	False
ECK3808-JW3786	uvrD	163	3991296	3993485	2239	50M	False
ECK3807-JW3785	yigB	163	3990496	3991239	793	50M	False
ECK3806-JW3784	xerC	163	3989600	3990523	973	50M	False
ECK3805-JW3783	yigA	163	3988896	3989630	784	50M	False
ECK3804-JW5592	dapF	163	3988075	3988926	901	50M	False
ECK3803-JW3781	yifL	163	3987835	3988065	280	50M	False
ECK3802-JW3780	yzcX	163	3987163	3987675	562	50M	False
ECK3801-JW3779	cyaY	163	3987070	3987417	397	50M	False
ECK3800-JW3778	cyaA	163	3984466	3987039	2623	50M	False
ECK3799-JW5932	hemC	163	3983156	3984145	1039	50M	True
ECK3798-JW3776	hemD	163	3982419	3983183	814	50M	True
ECK3797-JW3775	hemX	163	3981216	3982424	1258	50M	False
ECK3796-JW3774	hemY	163	3980017	3981240	1273	50M	False
ECK3794-JW3773	aslA	163	3977683	3979365	1732	50M	False
ECK3793-JW5594	aslB	163	3976271	3977533	1312	50M	False
ECK3788-JW5595	yifK	163	3974200	3975612	1462	50M	False
ECK3787-JW3770	rffM	163	3973269	3974036	817	50M	False
ECK3786-JW3769	wzyE	163	3971914	3973293	1429	50M	True
ECK3785-JW5596	rffT	163	3970838	3971944	1156	50M	False
ECK3784-JW3766	wzxE	163	3969591	3970868	1327	50M	False
ECK3783-JW3765	rffA	163	3968459	3969616	1207	50M	False
ECK3782-JW5597	rffC	163	3967909	3968481	622	50M	False
ECK3781-JW3763	rffH	163	3966921	3967829	958	50M	False
ECK3780-JW5598	rffG	163	3965835	3966929	1144	50M	False
ECK3779-JW5599	rffD	163	3964573	3965862	1339	50M	False
ECK3778-JW5600	rffE	163	3963446	3964603	1207	50M	False
ECK3777-JW5601	wzzE	163	3962344	3963417	1123	50M	False
ECK3776-JW3758	rfe	163	3961229	3962359	1180	50M	False
ECK3775-JW3756	rho	163	3959730	3961016	1336	50M	False
ECK3774-JW3755	rhoL	163	3959544	3959672	178	50M	False
ECK3773-JW5856	trxA	163	3959020	3959430	460	50M	False
ECK3772-JW3753	rhlB	163	3957696	3958988	1342	50M	False
ECK3771-JW5603	gpp	163	3956076	3957587	1561	50M	False
ECK3770-JW5604	rep	163	3953990	3956038	2098	50M	False
ECK3769-JW3750	yifN	163	3953573	3953818	295	50M	False
ECK3768-JW3749	yifO	163	3953343	3953645	352	50M	False
ECK3767-JW3748	ppiC	163	3952862	3953171	359	3M1D47M	False
ECK3766-JW3747	ilvC	163	3951283	3952785	1552	50M	False
ECK3765-JW3746	ilvY	163	3950258	3951178	970	50M	False
ECK3764-JW3745	ilvA	163	3948644	3950215	1621	50M	False
ECK3763-JW5605	ilvD	163	3946791	3948668	1927	50M	False
ECK3762-JW5606	ilvE	163	3945797	3946753	1006	50M	False
ECK3761-JW3742	ilvM	163	3945514	3945804	340	50M	False
ECK3760-JW3741	ilvG	163	3944936	3945544	658	50M	False
ECK3760-JW3740	ilvG	163	3943873	3944883	1060	50M	False
ECK3759-JW3739	ilvL	163	3943635	3943760	175	50M	False
ECK3758-JW3738	yifB	163	3941780	3943357	1627	50M	False
ECK3757-JW3737	yifE	163	3941399	3941764	415	50M	False
ECK3756-JW5607	hdfR	163	3940896	3941325	479	50M	False
ECK3749-JW5608	yieP	163	3933966	3934685	769	50M	False
ECK3748-JW3733	hsrA	163	3932516	3933970	1504	50M	False
ECK3747-JW3732	rbsR	163	3931540	3932559	1069	50M	False
ECK3746-JW3731	rbsK	163	3930607	3931563	1006	50M	False
ECK3745-JW3730	rbsB	163	3929591	3930508	967	50M	False
ECK3744-JW3729	rbsC	163	3928601	3929593	1042	50M	False
ECK3743-JW3728	rbsA	163	3927091	3928623	1582	50M	False
ECK3742-JW5857	rbsD	163	3926628	3927110	532	50M	False
ECK3741-JW5609	trkD	163	3924629	3926524	1945	50M	False
ECK3740-JW3725	yieN	163	3922928	3924451	1573	50M	False
ECK3739-JW5610	yieM	163	3921483	3922961	1528	50M	False
ECK3738-JW3722	asnA	163	3920468	3921487	1069	50M	False
ECK3737-JW3721	asnC	163	3919876	3920361	535	50M	False
ECK3736-JW3720	mioC	163	3919343	3919813	520	50M	False
ECK3734-JW3719	gidA	163	3917075	3918991	1966	50M	False
ECK3733-JW3718	gidB	163	3916388	3917038	700	50M	False
ECK3732-JW5611	atpI	163	3915391	3915798	457	50M	False
ECK3731-JW3716	atpB	163	3914567	3915409	892	50M	False
ECK3730-JW3715	atpE	163	3914281	3914547	316	50M	False
ECK3729-JW3714	atpF	163	3913749	3914246	547	50M	False
ECK3728-JW3713	atpH	163	3913201	3913761	610	50M	False
ECK3727-JW3712	atpA	163	3911647	3913215	1618	50M	False
ECK3726-JW3711	atpG	163	3910733	3911623	940	50M	False
ECK3725-JW3710	atpD	163	3909324	3910733	1459	50M	False
ECK3724-JW3709	atpC	163	3908884	3909330	496	50M	False
ECK3723-JW3708	glmU	163	3907161	3908558	1447	50M	True
ECK3722-JW3707	glmS	163	3905170	3907026	1906	50M	True
ECK3721-JW3706	pstS	163	3903816	3904883	1117	50M	False
ECK3720-JW3705	pstC	163	3902770	3903756	1036	50M	False
ECK3719-JW3704	pstA	163	3901880	3902797	967	50M	False
ECK3718-JW3703	pstB	163	3900924	3901724	850	50M	False
ECK3717-JW3702	phoU	163	3900184	3900936	802	50M	False
ECK3716-JW3701	bglG	163	3899062	3899925	913	50M	False
ECK3715-JW3700	bglF	163	3897051	3898955	1954	50M	False
ECK3714-JW3699	bglB	163	3895620	3897059	1489	50M	False
ECK3713-JW3698	bglH	163	3893935	3895578	1693	50M	False
ECK3712-JW5612	yieL	163	3892739	3893962	1273	50M	False
ECK3711-JW5613	yieK	163	3892002	3892751	799	50M	False
ECK3710-JW3695	cbrC	163	3891335	3891949	664	50M	False
ECK3709-JW3694	yieI	163	3890819	3891313	544	50M	False
ECK3708-JW3693	yieH	163	3890087	3890779	742	50M	False
ECK3707-JW3692	yieG	163	3888603	3889967	1414	50M	False
ECK3706-JW3691	yieF	163	3887965	3888558	643	50M	False
ECK3705-JW3690	yieE	163	3887182	3887970	838	50M	False
ECK3704-JW3689	yidZ	163	3886078	3887064	1036	50M	False
ECK3703-JW3688	mdtL	163	3884928	3886130	1252	50M	False
ECK3702-JW5619	tnaB	161	2060718	3884823	1824155	50M	False
ECK3702-JW5622	tnaB	161	3883549	3645484	-238017	50M	True
ECK3701-JW3686	tnaA	163	3882043	3883485	1492	50M	False
ECK3700-JW3685	tnaC	163	3881748	3881849	151	50M	False
ECK3699-JW3684	trmE	163	3880141	3881532	1441	50M	False
ECK3698-JW3683	yidC	163	3878389	3880062	1723	50M	True
ECK3697-JW3682	yidD	163	3878165	3878413	298	50M	False
ECK3696-JW3681	rnpA	163	3877806	3878192	436	50M	True
ECK3695-JW3680	rpmH	163	3877649	3877816	217	50M	True
ECK3694-JW3679	dnaA	163	3875657	3877087	1480	50M	True
ECK3693-JW3678	dnaN	163	3874552	3875679	1177	50M	True
ECK3692-JW3677	recF	163	3873479	3874579	1150	50M	False
ECK3691-JW5625	gyrB	163	3871036	3873477	2491	50M	True
ECK3690-JW3675	yidB	163	3870398	3870823	475	50M	False
ECK3689-JW3674	yidA	163	3869471	3870310	889	50M	False
ECK3688-JW5858	yidX	163	3868757	3869434	727	50M	False
ECK3687-JW5627	dgoR	163	3867802	3868518	766	50M	False
ECK3686-JW3670	dgoK	163	3866927	3867832	955	50M	False
ECK3685-JW5628	dgoA	163	3866326	3866970	694	50M	False
ECK3684-JW5629	dgoD	163	3865181	3866356	1225	50M	False
ECK3683-JW5859	dgoT	163	3863769	3865115	1396	50M	False
ECK3682-JW5631	cbrA	163	3862690	3863781	1141	50M	False
ECK3681-JW5860	yidR	163	3861393	3862667	1324	50M	False
ECK3680-JW5633	yidQ	163	3861041	3861400	409	50M	False
ECK3679-JW3664	ibpA	163	3860340	3860780	490	50M	False
ECK3678-JW3663	ibpB	163	3859800	3860255	505	50M	False
ECK3677-JW3662	yidE	163	3857943	3859631	1738	50M	False
ECK3676-JW3661	yidP	163	3857212	3857955	793	50M	False
ECK3675-JW3660	glvC	163	3855828	3856961	1183	50M	False
ECK3674-JW3659	glvB	163	3855318	3855830	562	50M	False
ECK3673-JW3658	glvG	163	3854680	3855345	715	50M	False
ECK3672-JW5937	ysdC	163	3854504	3854743	289	50M	False
ECK3671-JW3656	yidL	163	3853566	3854516	1000	50M	False
ECK3670-JW3655	yidK	163	3851732	3853474	1792	50M	False
ECK3669-JW3654	yidJ	163	3850242	3851762	1570	50M	False
ECK3668-JW3653	yidI	163	3849728	3850204	526	50M	False
ECK3667-JW3652	yidH	163	3849291	3849665	424	50M	False
ECK3666-JW3651	yidG	163	3848939	3849328	439	50M	False
ECK3665-JW3650	yidF	163	3848445	3848969	574	50M	False
ECK3664-JW5634	emrD	163	3847235	3848446	1261	50M	False
none-JW5635	none	163	3846186	3846605	469	50M	False
ECK3663-JW3647	ivbL	163	3846221	3846346	175	50M	False
ECK3662-JW3646	ilvB	163	3844427	3846142	1765	50M	False
ECK3661-JW3645	ilvN	163	3844133	3844450	367	50M	False
ECK3660-JW3644	uhpA	163	3843467	3844084	667	50M	False
ECK3659-JW3643	uhpB	163	3841965	3843494	1579	50M	False
ECK3658-JW3642	uhpC	163	3840636	3841982	1396	50M	False
ECK3657-JW3641	uhpT	163	3839107	3840525	1468	50M	False
ECK3656-JW3640	ade	163	3837277	3839070	1843	50M	False
ECK3655-JW5636	yicO	163	3835786	3837147	1411	50M	False
ECK3654-JW5637	yicN	163	3835281	3835760	529	50M	False
ECK3653-JW5938	yicM	163	3833880	3835097	1267	50M	False
ECK3652-JW5965	yicS	163	3833528	3833848	370	50M	False
none-JW5639	none	163	3833404	3833550	196	50M	False
ECK3651-JW3635	nlpA	163	3832506	3833351	895	50M	False
ECK3650-JW3634	yicL	163	3831561	3832511	1000	50M	False
ECK3649-JW3633	setC	163	3830266	3831477	1261	50M	False
ECK3647-JW5939	yicJ	163	3827878	3829332	1504	50M	False
ECK3646-JW3631	yicI	163	3825550	3827895	2395	50M	False
ECK3645-JW3630	yicH	163	3823770	3825506	1786	50M	False
ECK3644-JW3629	yicE	163	3822258	3823676	1468	50M	False
ECK3643-JW3628	gltS	163	3820791	3822023	1282	50M	False
ECK3642-JW3627	recG	163	3818523	3820631	2158	50M	False
ECK3641-JW3626	trmH	163	3817828	3818544	766	50M	False
ECK3640-JW3625	spoT	163	3815713	3817848	2185	50M	True
ECK3639-JW3624	rpoZ	163	3815419	3815721	352	50M	False
ECK3638-JW3623	gmk	163	3814741	3815391	700	50M	True
ECK3637-JW3622	ligB	163	3812819	3814528	1759	50M	False
ECK3636-JW3621	yicG	163	3812187	3812831	694	50M	False
ECK3635-JW3620	dinD	163	3811073	3811924	901	50M	False
ECK3634-JW3619	yicC	163	3809989	3810879	940	50M	False
ECK3633-JW3618	rph	163	3809194	3809907	763	50M	False
ECK3632-JW3617	pyrE	163	3808458	3809126	718	50M	False
ECK3631-JW5641	ttk	163	3807807	3808430	673	50M	False
ECK3630-JW3615	dut	163	3807245	3807727	532	50M	True
ECK3629-JW5642	dfp	163	3806044	3807291	1297	50M	True
ECK3628-JW5643	yicR	163	3805222	3805917	745	50M	False
ECK3627-JW3612	rpmB	163	3804769	3805032	313	50M	True
ECK3626-JW3611	rpmG	163	3804581	3804775	244	50M	False
ECK3625-JW3610	mutM	163	3803674	3804510	886	50M	False
ECK3624-JW3609	coaD	163	3803138	3803644	556	50M	True
ECK3623-JW3608	kdtA	163	3801853	3803157	1354	50M	True
ECK3622-JW3607	rfaQ	163	3800395	3801456	1111	50M	False
ECK3621-JW3606	rfaG	163	3799274	3800425	1201	50M	False
ECK3620-JW3605	rfaP	163	3798484	3799308	874	50M	False
ECK3619-JW3604	rfaS	163	3797512	3798474	1012	50M	False
ECK3618-JW3603	rfaB	163	3796389	3797525	1186	50M	False
ECK3617-JW3602	rfaI	163	3795370	3796416	1096	50M	False
ECK3616-JW3601	rfaJ	163	3794314	3795357	1093	50M	False
ECK3615-JW3600	rfaY	163	3793598	3794323	775	50M	False
ECK3614-JW3599	rfaZ	163	3792676	3793554	928	50M	False
ECK3613-JW3598	rfaK	163	3791570	3792670	1150	50M	True
ECK3612-JW3597	rfaL	163	3790261	3791547	1336	50M	False
ECK3611-JW3596	rfaC	163	3789292	3790278	1036	50M	False
ECK3610-JW3595	rfaF	163	3788242	3789315	1123	50M	False
ECK3609-JW3594	rfaD	163	3787300	3788259	1009	50M	False
ECK3608-JW5644	htrL	163	3786157	3787041	934	50M	False
ECK3607-JW3592	kbl	163	3784686	3785909	1273	50M	False
ECK3606-JW3591	tdh	163	3783651	3784703	1102	50M	False
ECK3605-JW3590	yibD	163	3782378	3783439	1111	50M	False
ECK3604-JW5645	yibQ	163	3781414	3782400	1036	50M	False
ECK3603-JW5646	envC	163	3780127	3781437	1360	50M	False
ECK3602-JW3587	gpmI	163	3778573	3780144	1621	50M	False
ECK3601-JW3586	yibN	163	3777915	3778373	508	50M	False
ECK3600-JW3585	grxC	163	3777522	3777800	328	50M	False
ECK3599-JW3584	secB	163	3776992	3777486	544	50M	False
ECK3598-JW3583	gpsA	163	3775973	3777019	1096	50M	True
ECK3597-JW3582	cysE	163	3775072	3775920	898	50M	False
ECK3596-JW3581	yibK	163	3774528	3775028	550	50M	False
ECK3595-JW3580	lldD	163	3773140	3774357	1267	50M	False
ECK3594-JW3579	lldR	163	3772367	3773170	853	50M	False
ECK3593-JW3578	lldP	163	3770712	3772394	1732	50M	False
ECK3592-JW3577	yibL	163	3769978	3770367	439	50M	False
ECK3591-JW3576	yibT	163	3769502	3769738	286	50M	False
ECK3590-JW3575	mtlR	163	3768885	3769499	664	50M	False
ECK3589-JW3574	mtlD	163	3767737	3768912	1225	50M	False
ECK3588-JW3573	mtlA	163	3765594	3767534	1990	50M	False
ECK3587-JW3572	yibI	163	3764713	3765102	439	50M	False
ECK3586-JW3571	yibH	163	3763574	3764737	1213	50M	False
ECK3585-JW3570	yibG	163	3761490	3761978	538	50M	False
ECK3584-JW5647	yibJ	163	3760534	3761262	778	50M	True
ECK3583-JW3568	yibA	163	3759650	3760519	919	50M	False
ECK3582-JW3566	rhsA	161	3755496	3759656	4210	50M	False
ECK3581-JW3565	yibF	163	3754678	3755313	685	50M	False
ECK3580-JW3564	selA	163	3753189	3754607	1468	50M	False
ECK3579-JW3563	selB	163	3751348	3753219	1921	50M	False
ECK3578-JW5648	yiaY	163	3750007	3751185	1228	50M	False
ECK3577-JW3561	aldB	163	3748304	3749869	1615	50M	False
ECK3576-JW3559	yiaW	163	3747436	3747786	400	50M	False
ECK3575-JW3558	yiaV	163	3746294	3747457	1213	50M	False
ECK3574-JW3557	yiaU	163	3745305	3746306	1051	50M	False
ECK3573-JW3556	yiaT	163	3744459	3745226	817	50M	False
none-JW5649	none	163	3744186	3744686	550	50M	False
ECK3572-JW3555	sgbE	163	3743399	3744121	772	50M	False
ECK3571-JW5650	sgbU	163	3742545	3743432	937	50M	False
ECK3570-JW3553	sgbH	163	3741890	3742579	739	50M	False
ECK3569-JW3552	lyxK	163	3740397	3741920	1573	50M	False
ECK3568-JW3551	yiaO	163	3739407	3740420	1063	50M	False
ECK3567-JW5651	yiaN	163	3738117	3739421	1354	50M	False
ECK3566-JW3549	yiaM	163	3737641	3738141	550	50M	False
ECK3565-JW3548	yiaL	163	3737056	3737550	544	50M	False
ECK3564-JW3547	yiaK	163	3736046	3737071	1075	50M	False
ECK3563-JW3546	yiaJ	163	3735015	3735890	925	50M	False
ECK3562-JW3545	yiaI	163	3734440	3734940	550	50M	False
ECK3561-JW5652	avtA	163	3733018	3734298	1330	50M	False
ECK3560-JW3543	malS	163	3730810	3732867	2107	50M	False
ECK3559-JW5653	bax	163	3729684	3730535	901	50M	False
ECK3558-JW3541	xylR	163	3728292	3729497	1255	50M	False
ECK3557-JW3540	xylH	163	3727033	3728241	1258	50M	False
ECK3556-JW3539	xylG	163	3725514	3727082	1618	50M	False
ECK3555-JW3538	xylF	163	3724444	3725463	1069	50M	False
ECK3554-JW3537	xylA	163	3722774	3724123	1399	50M	False
ECK3553-JW3536	xylB	163	3721248	3722729	1531	50M	False
ECK3552-JW5654	yiaB	163	3720738	3721106	418	50M	False
ECK3551-JW3534	yiaA	163	3720255	3720719	514	50M	False
ECK3550-JW3533	yiaH	163	3719200	3720222	1072	50M	False
ECK3549-JW3532	ysaB	163	3718744	3719070	376	50M	False
ECK3548-JW3531	glyQ	163	3717738	3718676	988	50M	True
ECK3547-JW3530	glyS	163	3715659	3717755	2146	50M	False
ECK3544-JW3526	hokA	163	3713779	3713958	229	50M	False
ECK3543-JW3525	cspA	163	3713362	3713601	289	50M	False
ECK3542-JW3524	yiaG	163	3712791	3713108	367	50M	False
ECK3541-JW5655	yiaF	163	3711665	3712402	787	50M	False
ECK3540-JW5656	tiaE	163	3710623	3711624	1051	50M	False
ECK3539-JW5657	yiaD	163	3709860	3710546	736	50M	False
ECK3538-JW5940	bisC	163	3707392	3709752	2410	50M	False
ECK3537-JW3519	yiaC	163	3706965	3707432	517	50M	False
ECK3536-JW3518	tag	163	3706405	3706995	640	50M	False
ECK3535-JW5659	yhjY	163	3705567	3706292	775	50M	False
ECK3534-JW3516	yhjX	163	3704130	3705365	1285	50M	False
ECK3533-JW5660	eptB	163	3702115	3703833	1768	50M	False
none-JW5661	none	163	3701551	3701919	418	50M	False
ECK3531-JW3513	dppA	163	3699429	3701063	1684	50M	False
none-JW5662	none	163	3699190	3699375	235	50M	False
ECK3530-JW3512	dppB	163	3698102	3699148	1096	50M	False
